name,types,weaknesses,evolutions,generation,is_legendary,is_mythical,hp,attack,defense,speed,special_attack,special_defense
chewtle,['water'],"['electric', 'grass']","['chewtle', 'drednaw']",8,False,False,50,64,50,44,38,38
drednaw,"['water', 'rock']","['electric', 'water', 'grass', 'steel', 'ground', 'fighting']","['chewtle', 'drednaw']",8,False,False,90,115,90,74,48,68
yamper,['electric'],['ground'],"['yamper', 'boltund']",8,False,False,59,45,50,26,40,50
boltund,['electric'],['ground'],"['yamper', 'boltund']",8,False,False,69,90,60,121,90,60
rolycoly,['rock'],"['water', 'ground', 'steel', 'grass', 'fighting']","['rolycoly', 'carkol', 'coalossal']",8,False,False,30,40,50,30,40,50
carkol,"['rock', 'fire']","['water', 'ground', 'steel', 'grass', 'rock', 'fighting']","['rolycoly', 'carkol', 'coalossal']",8,False,False,80,60,90,50,60,70
coalossal,"['rock', 'fire']","['water', 'ground', 'steel', 'grass', 'rock', 'fighting']","['rolycoly', 'carkol', 'coalossal']",8,False,False,110,80,120,30,80,90
applin,"['grass', 'dragon']","['fire', 'poison', 'dragon', 'ice', 'flying', 'bug', 'fairy']","['applin', 'flapple']",8,False,False,40,40,80,20,40,40
flapple,"['grass', 'dragon']","['fire', 'poison', 'dragon', 'ice', 'flying', 'bug', 'fairy']","['applin', 'flapple']",8,False,False,70,110,80,70,95,60
appletun,"['grass', 'dragon']","['fire', 'poison', 'dragon', 'ice', 'flying', 'bug', 'fairy']","['applin', 'flapple']",8,False,False,110,85,80,30,100,80
silicobra,['ground'],"['ice', 'water', 'grass']","['silicobra', 'sandaconda']",8,False,False,52,57,75,46,35,50
sandaconda,['ground'],"['ice', 'water', 'grass']","['silicobra', 'sandaconda']",8,False,False,72,107,125,71,65,70
cramorant,"['flying', 'water']","['ice', 'rock', 'electric', 'grass']",['cramorant'],8,False,False,70,85,55,85,85,95
arrokuda,['water'],"['electric', 'grass']","['arrokuda', 'barraskewda']",8,False,False,41,63,40,66,40,30
barraskewda,['water'],"['electric', 'grass']","['arrokuda', 'barraskewda']",8,False,False,61,123,60,136,60,50
toxel,"['electric', 'poison']","['psychic', 'ground']","['toxel', 'toxtricity']",8,False,False,40,38,35,40,54,35
toxtricity-amped,"['electric', 'poison']","['psychic', 'ground']","['toxel', 'toxtricity']",8,False,False,75,98,70,75,114,70
sizzlipede,"['fire', 'bug']","['fire', 'water', 'flying', 'ground', 'rock']","['sizzlipede', 'centiskorch']",8,False,False,50,65,45,45,50,50
centiskorch,"['fire', 'bug']","['fire', 'water', 'flying', 'ground', 'rock']","['sizzlipede', 'centiskorch']",8,False,False,100,115,65,65,90,90
clobbopus,['fighting'],"['fairy', 'psychic', 'flying']","['clobbopus', 'grapploct']",8,False,False,50,68,60,32,50,50
grapploct,['fighting'],"['fairy', 'psychic', 'flying']","['clobbopus', 'grapploct']",8,False,False,80,118,90,42,70,80
sinistea,['ghost'],"['dark', 'ghost']","['sinistea', 'polteageist']",8,False,False,40,45,45,50,74,54
polteageist,['ghost'],"['dark', 'ghost']","['sinistea', 'polteageist']",8,False,False,60,65,65,70,134,114
hatenna,['psychic'],"['dark', 'ghost', 'bug']","['hatenna', 'hattrem', 'hatterene']",8,False,False,42,30,45,39,56,53
hattrem,['psychic'],"['dark', 'ghost', 'bug']","['hatenna', 'hattrem', 'hatterene']",8,False,False,57,40,65,49,86,73
hatterene,"['psychic', 'fairy']","['poison', 'dark', 'ghost', 'steel', 'bug']","['hatenna', 'hattrem', 'hatterene']",8,False,False,57,90,95,29,136,103
impidimp,"['dark', 'fairy']","['poison', 'steel', 'bug', 'fairy', 'fighting']","['impidimp', 'morgrem', 'grimmsnarl']",8,False,False,45,45,30,50,55,40
morgrem,"['dark', 'fairy']","['poison', 'steel', 'bug', 'fairy', 'fighting']","['impidimp', 'morgrem', 'grimmsnarl']",8,False,False,65,60,45,70,75,55
grimmsnarl,"['dark', 'fairy']","['poison', 'steel', 'bug', 'fairy', 'fighting']","['impidimp', 'morgrem', 'grimmsnarl']",8,False,False,95,120,65,60,95,75
obstagoon,"['dark', 'normal']","['fairy', 'fighting', 'bug']","['zigzagoon', 'linoone', 'obstagoon']",8,False,False,93,90,101,95,60,81
perrserker,['steel'],"['fire', 'fighting', 'ground']","['meowth', 'persian']",8,False,False,70,110,100,50,50,60
cursola,['ghost'],"['dark', 'ghost']","['corsola', 'cursola']",8,False,False,60,95,50,30,145,130
sirfetchd,['fighting'],"['fairy', 'psychic', 'flying']","['farfetchd', 'sirfetchd']",8,False,False,62,135,95,65,68,82
mr-rime,"['ice', 'psychic']","['fire', 'dark', 'ghost', 'steel', 'bug', 'rock', 'fighting']","['mime-jr', 'mr-mime', 'mr-rime']",8,False,False,80,85,75,70,110,100
runerigus,"['ground', 'ghost']","['dark', 'ice', 'water', 'ghost', 'grass']","['yamask', 'cofagrigus']",8,False,False,58,95,145,30,50,105
milcery,['fairy'],"['poison', 'steel']","['milcery', 'alcremie']",8,False,False,45,40,40,34,50,61
alcremie,['fairy'],"['poison', 'steel']","['milcery', 'alcremie']",8,False,False,65,60,75,64,110,121
falinks,['fighting'],"['fairy', 'psychic', 'flying']",['falinks'],8,False,False,65,100,100,75,70,60
pincurchin,['electric'],['ground'],['pincurchin'],8,False,False,48,101,95,15,91,85
snom,"['ice', 'bug']","['fire', 'flying', 'steel', 'rock', 'fighting']","['snom', 'frosmoth']",8,False,False,30,25,35,20,45,30
frosmoth,"['ice', 'bug']","['fire', 'flying', 'steel', 'rock', 'fighting']","['snom', 'frosmoth']",8,False,False,70,65,60,65,125,90
stonjourner,['rock'],"['water', 'ground', 'steel', 'grass', 'fighting']",['stonjourner'],8,False,False,100,125,135,70,20,20
eiscue-ice,['ice'],"['fire', 'rock', 'fighting', 'steel']",['eiscue'],8,False,False,75,80,110,50,65,90
indeedee-male,"['psychic', 'normal']","['fighting', 'dark', 'ghost', 'bug']",['indeedee'],8,False,False,60,65,55,95,105,95
morpeko-full-belly,"['electric', 'dark']","['fairy', 'fighting', 'ground', 'bug']",['morpeko'],8,False,False,58,95,58,97,70,58
cufant,['steel'],"['fire', 'fighting', 'ground']","['cufant', 'copperajah']",8,False,False,72,80,49,40,40,49
copperajah,['steel'],"['fire', 'fighting', 'ground']","['cufant', 'copperajah']",8,False,False,122,130,69,30,80,69
dracozolt,"['electric', 'dragon']","['ice', 'fairy', 'dragon', 'ground']",['dracozolt'],8,False,False,90,100,90,75,80,70
arctozolt,"['electric', 'ice']","['fire', 'ground', 'steel', 'rock', 'fighting']",['arctozolt'],8,False,False,90,100,90,55,90,80
dracovish,"['water', 'dragon']","['dragon', 'electric', 'ice', 'grass', 'fairy']",['dracovish'],8,False,False,90,90,100,75,70,80
arctovish,"['water', 'ice']","['fire', 'electric', 'grass', 'steel', 'rock', 'fighting']",['arctovish'],8,False,False,90,90,100,55,80,90
duraludon,"['steel', 'dragon']","['fire', 'dragon', 'ice', 'ground', 'fairy', 'fighting']","['duraludon', 'archaludon']",8,False,False,70,95,115,85,120,50
dreepy,"['dragon', 'ghost']","['dragon', 'dark', 'ice', 'ghost', 'fairy']","['dreepy', 'drakloak', 'dragapult']",8,False,False,28,60,30,82,40,30
drakloak,"['dragon', 'ghost']","['dragon', 'dark', 'ice', 'ghost', 'fairy']","['dreepy', 'drakloak', 'dragapult']",8,False,False,68,80,50,102,60,50
dragapult,"['dragon', 'ghost']","['dragon', 'dark', 'ice', 'ghost', 'fairy']","['dreepy', 'drakloak', 'dragapult']",8,False,False,88,120,75,142,100,75
zacian,['fairy'],"['poison', 'steel']",['zacian'],8,True,False,92,120,115,138,80,115
zamazenta,['fighting'],"['fairy', 'psychic', 'flying']",['zamazenta'],8,True,False,92,120,115,138,80,115
eternatus,"['poison', 'dragon']","['psychic', 'dragon', 'ice', 'ground', 'fairy']",['eternatus'],8,True,False,140,85,95,130,145,95
kubfu,['fighting'],"['fairy', 'psychic', 'flying']","['kubfu', 'urshifu']",8,True,False,60,90,60,72,53,50
urshifu-single-strike,"['fighting', 'dark']","['psychic', 'flying', 'bug', 'fairy', 'fighting']","['kubfu', 'urshifu']",8,True,False,100,130,100,97,63,60
zarude,"['dark', 'grass']","['poison', 'fire', 'ice', 'flying', 'bug', 'fairy', 'fighting']",['zarude'],8,False,True,105,120,105,105,70,95
regieleki,['electric'],['ground'],['regieleki'],8,True,False,80,100,50,200,100,50
regidrago,['dragon'],"['ice', 'fairy', 'dragon']",['regidrago'],8,True,False,200,100,50,80,100,50
glastrier,['ice'],"['fire', 'rock', 'fighting', 'steel']",['glastrier'],8,True,False,100,145,130,30,65,110
spectrier,['ghost'],"['dark', 'ghost']",['spectrier'],8,True,False,100,65,60,130,145,80
calyrex,"['psychic', 'grass']","['poison', 'fire', 'dark', 'ice', 'flying', 'ghost', 'bug']",['calyrex'],8,True,False,100,80,80,80,80,80
wyrdeer,"['normal', 'psychic']","['dark', 'fighting', 'ghost', 'bug']","['stantler', 'wyrdeer']",8,False,False,103,105,72,65,105,75
kleavor,"['bug', 'rock']","['fire', 'water', 'flying', 'ground', 'steel', 'grass', 'rock', 'fighting']","['scyther', 'scizor']",8,False,False,70,135,95,85,45,70
ursaluna,"['ground', 'normal']","['ice', 'water', 'fighting', 'grass']","['teddiursa', 'ursaring', 'ursaluna']",8,False,False,130,140,105,50,45,80
basculegion-male,"['water', 'ghost']","['electric', 'dark', 'grass', 'ghost']","['basculin', 'basculegion']",8,False,False,120,112,65,78,80,75
sneasler,"['fighting', 'poison']","['fairy', 'psychic', 'ground', 'flying']","['sneasel', 'weavile']",8,False,False,80,130,60,120,40,80
overqwil,"['dark', 'poison']","['psychic', 'ground', 'bug', 'fairy', 'fighting']","['qwilfish', 'overqwil']",8,False,False,85,115,95,85,65,65
enamorus-incarnate,"['fairy', 'flying']","['poison', 'electric', 'ice', 'steel', 'rock']",['enamorus'],8,True,False,74,115,70,106,135,80
sprigatito,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['sprigatito', 'floragato', 'meowscarada']",9,False,False,40,61,54,65,45,45
floragato,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['sprigatito', 'floragato', 'meowscarada']",9,False,False,61,80,63,83,60,63
meowscarada,"['grass', 'dark']","['fire', 'poison', 'ice', 'flying', 'bug', 'fairy', 'fighting']","['sprigatito', 'floragato', 'meowscarada']",9,False,False,76,110,70,123,81,70
fuecoco,['fire'],"['water', 'rock', 'ground']","['fuecoco', 'crocalor', 'skeledirge']",9,False,False,67,45,59,36,63,40
crocalor,['fire'],"['water', 'rock', 'ground']","['fuecoco', 'crocalor', 'skeledirge']",9,False,False,81,55,78,49,90,58
skeledirge,"['fire', 'ghost']","['dark', 'water', 'ghost', 'ground', 'rock']","['fuecoco', 'crocalor', 'skeledirge']",9,False,False,104,75,100,66,110,75
quaxly,['water'],"['electric', 'grass']","['quaxly', 'quaxwell', 'quaquaval']",9,False,False,55,65,45,50,50,45
quaxwell,['water'],"['electric', 'grass']","['quaxly', 'quaxwell', 'quaquaval']",9,False,False,70,85,65,65,65,60
quaquaval,"['water', 'fighting']","['psychic', 'electric', 'flying', 'grass', 'fairy']","['quaxly', 'quaxwell', 'quaquaval']",9,False,False,85,120,80,85,85,75
lechonk,['normal'],['fighting'],"['lechonk', 'oinkologne']",9,False,False,54,45,40,35,35,45
oinkologne-male,['normal'],['fighting'],"['lechonk', 'oinkologne']",9,False,False,110,100,75,65,59,80
tarountula,['bug'],"['fire', 'rock', 'flying']","['tarountula', 'spidops']",9,False,False,35,41,45,20,29,40
spidops,['bug'],"['fire', 'rock', 'flying']","['tarountula', 'spidops']",9,False,False,60,79,92,35,52,86
nymble,['bug'],"['fire', 'rock', 'flying']","['nymble', 'lokix']",9,False,False,33,46,40,45,21,25
lokix,"['bug', 'dark']","['fire', 'flying', 'bug', 'fairy', 'rock', 'fighting']","['nymble', 'lokix']",9,False,False,71,102,78,92,52,55
pawmi,['electric'],['ground'],"['pawmi', 'pawmo', 'pawmot']",9,False,False,45,50,20,60,40,25
pawmo,"['electric', 'fighting']","['fairy', 'psychic', 'ground', 'flying']","['pawmi', 'pawmo', 'pawmot']",9,False,False,60,75,40,85,50,40
pawmot,"['electric', 'fighting']","['fairy', 'psychic', 'ground', 'flying']","['pawmi', 'pawmo', 'pawmot']",9,False,False,70,115,70,105,70,60
tandemaus,['normal'],['fighting'],"['tandemaus', 'maushold']",9,False,False,50,50,45,75,40,45
maushold-family-of-four,['normal'],['fighting'],"['tandemaus', 'maushold']",9,False,False,74,75,70,111,65,75
fidough,['fairy'],"['poison', 'steel']","['fidough', 'dachsbun']",9,False,False,37,55,70,65,30,55
dachsbun,['fairy'],"['poison', 'steel']","['fidough', 'dachsbun']",9,False,False,57,80,115,95,50,80
smoliv,"['grass', 'normal']","['fire', 'poison', 'ice', 'flying', 'bug', 'fighting']","['smoliv', 'dolliv', 'arboliva']",9,False,False,41,35,45,30,58,51
dolliv,"['grass', 'normal']","['fire', 'poison', 'ice', 'flying', 'bug', 'fighting']","['smoliv', 'dolliv', 'arboliva']",9,False,False,52,53,60,33,78,78
arboliva,"['grass', 'normal']","['fire', 'poison', 'ice', 'flying', 'bug', 'fighting']","['smoliv', 'dolliv', 'arboliva']",9,False,False,78,69,90,39,125,109
squawkabilly-green-plumage,"['normal', 'flying']","['ice', 'rock', 'fighting', 'electric']",['squawkabilly'],9,False,False,82,96,51,92,45,51
nacli,['rock'],"['water', 'ground', 'steel', 'grass', 'fighting']","['nacli', 'naclstack', 'garganacl']",9,False,False,55,55,75,25,35,35
naclstack,['rock'],"['water', 'ground', 'steel', 'grass', 'fighting']","['nacli', 'naclstack', 'garganacl']",9,False,False,60,60,100,35,35,65
garganacl,['rock'],"['water', 'ground', 'steel', 'grass', 'fighting']","['nacli', 'naclstack', 'garganacl']",9,False,False,100,100,130,35,45,90
charcadet,['fire'],"['water', 'rock', 'ground']","['charcadet', 'armarouge']",9,False,False,40,50,40,35,50,40
armarouge,"['fire', 'psychic']","['dark', 'water', 'ghost', 'ground', 'bug', 'rock']","['charcadet', 'armarouge']",9,False,False,85,60,100,75,125,80
ceruledge,"['fire', 'ghost']","['dark', 'water', 'ghost', 'ground', 'rock']","['charcadet', 'armarouge']",9,False,False,75,125,80,85,60,100
tadbulb,['electric'],['ground'],"['tadbulb', 'bellibolt']",9,False,False,61,31,41,45,59,35
bellibolt,['electric'],['ground'],"['tadbulb', 'bellibolt']",9,False,False,109,64,91,45,103,83
wattrel,"['electric', 'flying']","['ice', 'rock', 'electric', 'ground']","['wattrel', 'kilowattrel']",9,False,False,40,40,35,70,55,40
kilowattrel,"['electric', 'flying']","['ice', 'rock', 'electric', 'ground']","['wattrel', 'kilowattrel']",9,False,False,70,70,60,125,105,60
maschiff,['dark'],"['fairy', 'fighting', 'bug']","['maschiff', 'mabosstiff']",9,False,False,60,78,60,51,40,51
mabosstiff,['dark'],"['fairy', 'fighting', 'bug']","['maschiff', 'mabosstiff']",9,False,False,80,120,90,85,60,70
shroodle,"['poison', 'normal']","['psychic', 'fighting', 'ground']","['shroodle', 'grafaiai']",9,False,False,40,65,35,75,40,35
grafaiai,"['poison', 'normal']","['psychic', 'fighting', 'ground']","['shroodle', 'grafaiai']",9,False,False,63,95,65,110,80,72
bramblin,"['grass', 'ghost']","['fire', 'poison', 'dark', 'ice', 'flying', 'ghost', 'bug']","['bramblin', 'brambleghast']",9,False,False,40,65,30,60,45,35
brambleghast,"['grass', 'ghost']","['fire', 'poison', 'dark', 'ice', 'flying', 'ghost', 'bug']","['bramblin', 'brambleghast']",9,False,False,55,115,70,90,80,70
toedscool,"['ground', 'grass']","['poison', 'fire', 'ice', 'water', 'flying', 'grass', 'bug']","['toedscool', 'toedscruel']",9,False,False,40,40,35,70,50,100
toedscruel,"['ground', 'grass']","['poison', 'fire', 'ice', 'water', 'flying', 'grass', 'bug']","['toedscool', 'toedscruel']",9,False,False,80,70,65,100,80,120
klawf,['rock'],"['water', 'ground', 'steel', 'grass', 'fighting']",['klawf'],9,False,False,70,100,115,75,35,55
capsakid,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']","['capsakid', 'scovillain']",9,False,False,50,62,40,50,62,40
scovillain,"['grass', 'fire']","['fire', 'poison', 'ice', 'water', 'flying', 'ground', 'bug', 'rock']","['capsakid', 'scovillain']",9,False,False,65,108,65,75,108,65
rellor,['bug'],"['fire', 'rock', 'flying']","['rellor', 'rabsca']",9,False,False,41,50,60,30,31,58
rabsca,"['bug', 'psychic']","['fire', 'dark', 'flying', 'ghost', 'bug', 'rock']","['rellor', 'rabsca']",9,False,False,75,50,85,45,115,100
flittle,['psychic'],"['dark', 'ghost', 'bug']","['flittle', 'espathra']",9,False,False,30,35,30,75,55,30
espathra,['psychic'],"['dark', 'ghost', 'bug']","['flittle', 'espathra']",9,False,False,95,60,60,105,101,60
tinkatink,"['fairy', 'steel']","['fire', 'poison', 'ground', 'steel', 'fighting']","['tinkatink', 'tinkatuff', 'tinkaton']",9,False,False,50,45,45,58,35,64
tinkatuff,"['fairy', 'steel']","['fire', 'poison', 'ground', 'steel', 'fighting']","['tinkatink', 'tinkatuff', 'tinkaton']",9,False,False,65,55,55,78,45,82
tinkaton,"['fairy', 'steel']","['fire', 'poison', 'ground', 'steel', 'fighting']","['tinkatink', 'tinkatuff', 'tinkaton']",9,False,False,85,75,77,94,70,105
wiglett,['water'],"['electric', 'grass']","['wiglett', 'wugtrio']",9,False,False,10,55,25,95,35,25
wugtrio,['water'],"['electric', 'grass']","['wiglett', 'wugtrio']",9,False,False,35,100,50,120,50,70
bombirdier,"['flying', 'dark']","['electric', 'ice', 'bug', 'fairy', 'rock', 'fighting']",['bombirdier'],9,False,False,70,103,85,82,60,85
finizen,['water'],"['electric', 'grass']","['finizen', 'palafin']",9,False,False,70,45,40,75,45,40
palafin-zero,['water'],"['electric', 'grass']","['finizen', 'palafin']",9,False,False,100,70,72,100,53,62
varoom,"['steel', 'poison']","['psychic', 'fire', 'fighting', 'ground']","['varoom', 'revavroom']",9,False,False,45,70,63,47,30,45
revavroom,"['steel', 'poison']","['psychic', 'fire', 'fighting', 'ground']","['varoom', 'revavroom']",9,False,False,80,119,90,90,54,67
cyclizar,"['dragon', 'normal']","['ice', 'fairy', 'dragon', 'fighting']",['cyclizar'],9,False,False,70,95,65,121,85,65
orthworm,['steel'],"['fire', 'fighting', 'ground']",['orthworm'],9,False,False,70,85,145,65,60,55
glimmet,"['rock', 'poison']","['psychic', 'water', 'ground', 'steel', 'grass', 'fighting']","['glimmet', 'glimmora']",9,False,False,48,35,42,60,105,60
glimmora,"['rock', 'poison']","['psychic', 'water', 'ground', 'steel', 'grass', 'fighting']","['glimmet', 'glimmora']",9,False,False,83,55,90,86,130,81
greavard,['ghost'],"['dark', 'ghost']","['greavard', 'houndstone']",9,False,False,50,61,60,34,30,55
houndstone,['ghost'],"['dark', 'ghost']","['greavard', 'houndstone']",9,False,False,72,101,100,68,50,97
flamigo,"['flying', 'fighting']","['psychic', 'electric', 'ice', 'flying', 'fairy', 'rock']",['flamigo'],9,False,False,82,115,74,90,75,64
cetoddle,['ice'],"['fire', 'rock', 'fighting', 'steel']","['cetoddle', 'cetitan']",9,False,False,108,68,45,43,30,40
cetitan,['ice'],"['fire', 'rock', 'fighting', 'steel']","['cetoddle', 'cetitan']",9,False,False,170,113,65,73,45,55
veluza,"['water', 'psychic']","['electric', 'dark', 'ghost', 'grass', 'bug']",['veluza'],9,False,False,90,102,73,70,78,65
dondozo,['water'],"['electric', 'grass']",['dondozo'],9,False,False,150,100,115,35,65,65
tatsugiri-curly,"['dragon', 'water']","['dragon', 'electric', 'ice', 'grass', 'fairy']",['tatsugiri'],9,False,False,68,50,60,82,120,95
annihilape,"['fighting', 'ghost']","['psychic', 'dark', 'flying', 'ghost', 'fairy']","['mankey', 'primeape', 'annihilape']",9,False,False,110,115,80,90,50,90
clodsire,"['poison', 'ground']","['psychic', 'ice', 'water', 'ground', 'grass']","['wooper', 'quagsire']",9,False,False,130,75,60,20,45,100
farigiraf,"['normal', 'psychic']","['dark', 'fighting', 'ghost', 'bug']","['girafarig', 'farigiraf']",9,False,False,120,90,70,60,110,70
dudunsparce-two-segment,['normal'],['fighting'],"['dunsparce', 'dudunsparce']",9,False,False,125,100,80,55,85,75
kingambit,"['dark', 'steel']","['fire', 'ground', 'bug', 'fairy', 'fighting']","['pawniard', 'bisharp', 'kingambit']",9,False,False,100,135,120,50,60,85
great-tusk,"['ground', 'fighting']","['psychic', 'ice', 'water', 'flying', 'grass', 'fairy']",['great-tusk'],9,False,False,115,131,131,87,53,53
scream-tail,"['fairy', 'psychic']","['poison', 'dark', 'ghost', 'steel', 'bug']",['scream-tail'],9,False,False,115,65,99,111,65,115
brute-bonnet,"['grass', 'dark']","['fire', 'poison', 'ice', 'flying', 'bug', 'fairy', 'fighting']",['brute-bonnet'],9,False,False,111,127,99,55,79,99
flutter-mane,"['ghost', 'fairy']","['poison', 'dark', 'steel', 'ghost']",['flutter-mane'],9,False,False,55,55,55,135,135,135
slither-wing,"['bug', 'fighting']","['psychic', 'fire', 'flying', 'fairy', 'rock']",['slither-wing'],9,False,False,85,135,79,81,85,105
sandy-shocks,"['electric', 'ground']","['ice', 'water', 'ground', 'grass']",['sandy-shocks'],9,False,False,85,81,97,101,121,85
iron-treads,"['ground', 'steel']","['fire', 'ice', 'water', 'grass', 'ground', 'fighting']",['iron-treads'],9,False,False,90,112,120,106,72,70
iron-bundle,"['ice', 'water']","['fire', 'electric', 'grass', 'steel', 'rock', 'fighting']",['iron-bundle'],9,False,False,56,80,114,136,124,60
iron-hands,"['fighting', 'electric']","['fairy', 'psychic', 'ground', 'flying']",['iron-hands'],9,False,False,154,140,108,50,50,68
iron-jugulis,"['dark', 'flying']","['electric', 'ice', 'bug', 'fairy', 'rock', 'fighting']",['iron-jugulis'],9,False,False,94,80,86,108,122,80
iron-moth,"['fire', 'poison']","['psychic', 'water', 'rock', 'ground']",['iron-moth'],9,False,False,80,70,60,110,140,110
iron-thorns,"['rock', 'electric']","['water', 'ground', 'steel', 'grass', 'fighting']",['iron-thorns'],9,False,False,100,134,110,72,70,84
frigibax,"['dragon', 'ice']","['fire', 'dragon', 'ice', 'steel', 'fairy', 'rock', 'fighting']","['frigibax', 'arctibax', 'baxcalibur']",9,False,False,65,75,45,55,35,45
arctibax,"['dragon', 'ice']","['fire', 'dragon', 'ice', 'steel', 'fairy', 'rock', 'fighting']","['frigibax', 'arctibax', 'baxcalibur']",9,False,False,90,95,66,62,45,65
baxcalibur,"['dragon', 'ice']","['fire', 'dragon', 'ice', 'steel', 'fairy', 'rock', 'fighting']","['frigibax', 'arctibax', 'baxcalibur']",9,False,False,115,145,92,87,75,86
gimmighoul,['ghost'],"['dark', 'ghost']","['gimmighoul', 'gholdengo']",9,False,False,45,30,70,10,75,70
gholdengo,"['steel', 'ghost']","['fire', 'dark', 'ghost', 'ground', 'fighting']","['gimmighoul', 'gholdengo']",9,False,False,87,60,95,84,133,91
wo-chien,"['dark', 'grass']","['poison', 'fire', 'ice', 'flying', 'bug', 'fairy', 'fighting']",['wo-chien'],9,True,False,85,85,100,70,95,135
chien-pao,"['dark', 'ice']","['fire', 'steel', 'bug', 'fairy', 'rock', 'fighting']",['chien-pao'],9,True,False,80,120,80,135,90,65
ting-lu,"['dark', 'ground']","['ice', 'water', 'grass', 'bug', 'fairy', 'fighting']",['ting-lu'],9,True,False,155,110,125,45,55,80
chi-yu,"['dark', 'fire']","['water', 'ground', 'bug', 'fairy', 'rock', 'fighting']",['chi-yu'],9,True,False,55,80,80,100,135,120
roaring-moon,"['dragon', 'dark']","['dragon', 'ice', 'bug', 'fairy', 'fighting']",['roaring-moon'],9,False,False,105,139,71,119,55,101
iron-valiant,"['fairy', 'fighting']","['psychic', 'poison', 'flying', 'steel', 'fairy']",['iron-valiant'],9,False,False,74,130,90,116,120,60
koraidon,"['fighting', 'dragon']","['psychic', 'dragon', 'ice', 'flying', 'fairy']",['koraidon'],9,True,False,100,135,115,135,85,100
miraidon,"['electric', 'dragon']","['ice', 'fairy', 'dragon', 'ground']",['miraidon'],9,True,False,100,85,100,135,135,115
walking-wake,"['water', 'dragon']","['dragon', 'electric', 'ice', 'grass', 'fairy']",['walking-wake'],9,False,False,99,83,91,109,125,83
iron-leaves,"['grass', 'psychic']","['fire', 'poison', 'dark', 'ice', 'flying', 'ghost', 'bug']",['iron-leaves'],9,False,False,90,130,88,104,70,108
dipplin,"['grass', 'dragon']","['fire', 'poison', 'dragon', 'ice', 'flying', 'bug', 'fairy']","['applin', 'flapple']",9,False,False,80,80,110,40,95,80
poltchageist,"['grass', 'ghost']","['fire', 'poison', 'dark', 'ice', 'flying', 'ghost', 'bug']","['poltchageist', 'sinistcha']",9,False,False,40,45,45,50,74,54
sinistcha,"['grass', 'ghost']","['fire', 'poison', 'dark', 'ice', 'flying', 'ghost', 'bug']","['poltchageist', 'sinistcha']",9,False,False,71,60,106,70,121,80
okidogi,"['poison', 'fighting']","['fairy', 'psychic', 'ground', 'flying']",['okidogi'],9,True,False,88,128,115,80,58,86
munkidori,"['poison', 'psychic']","['psychic', 'dark', 'ghost', 'ground', 'bug']",['munkidori'],9,True,False,88,75,66,106,130,90
fezandipiti,"['poison', 'fairy']","['poison', 'psychic', 'ground', 'steel']",['fezandipiti'],9,True,False,88,91,82,99,70,125
ogerpon,['grass'],"['fire', 'poison', 'ice', 'flying', 'bug']",['ogerpon'],9,True,False,80,120,84,110,60,96
archaludon,"['steel', 'dragon']","['fire', 'dragon', 'ice', 'ground', 'fairy', 'fighting']","['duraludon', 'archaludon']",9,False,False,90,105,130,85,125,65
hydrapple,"['grass', 'dragon']","['fire', 'poison', 'dragon', 'ice', 'flying', 'bug', 'fairy']","['applin', 'flapple']",9,False,False,106,80,110,44,120,80
gouging-fire,"['fire', 'dragon']","['dragon', 'ice', 'water', 'ground', 'fairy', 'rock']",['gouging-fire'],9,False,False,105,115,121,91,65,93
raging-bolt,"['electric', 'dragon']","['ice', 'fairy', 'dragon', 'ground']",['raging-bolt'],9,False,False,125,73,91,75,137,89
iron-boulder,"['rock', 'psychic']","['dark', 'water', 'ghost', 'ground', 'steel', 'grass', 'bug', 'fighting']",['iron-boulder'],9,False,False,90,120,80,124,68,108
iron-crown,"['steel', 'psychic']","['fire', 'dark', 'ghost', 'ground', 'bug', 'fighting']",['iron-crown'],9,False,False,90,72,100,98,122,108
terapagos,['normal'],['fighting'],['terapagos'],9,True,False,90,65,85,60,65,85
pecharunt,"['poison', 'ghost']","['psychic', 'dark', 'ground', 'ghost']",['pecharunt'],9,False,True,88,88,160,88,88,88
